STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/4/2009,35,44,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/5/2009,51,65,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/6/2009,52,65,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/7/2009,42,45,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/8/2009,39,44,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/9/2009,39,44,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/10/2009,47,61,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/11/2009,25,33,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/12/2009,20,26,14
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/13/2009,30,40,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/14/2009,38,52,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/15/2009,43,58,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/16/2009,52,65,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/17/2009,58,74,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/18/2009,50,57,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/19/2009,37,46,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/20/2009,34,44,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/21/2009,49,61,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/22/2009,49,61,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/23/2009,47,56,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/24/2009,59,69,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/25/2009,43,48,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/26/2009,46,57,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/27/2009,38,43,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/28/2009,35,38,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/29/2009,36,41,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/30/2009,36,45,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/31/2009,45,53,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/1/2009,45,53,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/2/2009,44,50,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/3/2009,44,50,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/4/2009,41,50,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/5/2009,38,43,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/6/2009,36,40,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/7/2009,39,49,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/8/2009,43,55,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/9/2009,45,58,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/10/2009,43,47,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/11/2009,39,47,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/12/2009,39,51,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/13/2009,41,46,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/14/2009,40,44,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/15/2009,47,57,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/16/2009,48,62,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/17/2009,51,70,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/18/2009,57,73,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/19/2009,53,61,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/20/2009,46,53,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/21/2009,41,44,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/22/2009,49,61,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/23/2009,52,67,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/24/2009,67,84,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/25/2009,59,77,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/26/2009,61,78,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/27/2009,61,72,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/28/2009,47,51,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/29/2009,51,55,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/30/2009,59,63,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/1/2009,53,60,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/2/2009,55,66,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/3/2009,57,70,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/4/2009,57,70,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/5/2009,60,71,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/6/2009,63,75,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/7/2009,67,77,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/8/2009,65,77,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/9/2009,55,63,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/10/2009,54,67,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/11/2009,50,61,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/12/2009,55,71,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/13/2009,62,70,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/14/2009,61,68,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/15/2009,57,61,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/16/2009,54,62,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/17/2009,51,63,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/18/2009,53,66,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/19/2009,66,80,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/20/2009,73,84,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/21/2009,72,84,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/22/2009,61,69,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/23/2009,65,80,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/24/2009,63,71,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/25/2009,61,67,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/26/2009,64,74,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/27/2009,64,73,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/28/2009,58,62,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/29/2009,62,74,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/30/2009,65,79,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/31/2009,59,73,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/1/2009,65,78,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/2/2009,54,60,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/3/2009,52,61,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/4/2009,55,68,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/5/2009,62,79,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/6/2009,57,63,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/7/2009,63,73,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/8/2009,66,80,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/9/2009,61,67,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/10/2009,61,67,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/11/2009,59,64,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/12/2009,62,74,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/13/2009,61,68,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/14/2009,64,77,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/15/2009,67,81,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/16/2009,65,71,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/17/2009,66,71,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/18/2009,71,80,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/19/2009,76,86,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/20/2009,78,87,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/21/2009,77,84,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/22/2009,79,89,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/23/2009,83,94,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/24/2009,85,94,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/25/2009,85,94,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/26/2009,78,86,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/27/2009,76,89,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/28/2009,75,83,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/29/2009,70,77,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/30/2009,63,66,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/1/2009,61,65,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/2/2009,66,73,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/3/2009,71,79,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/4/2009,64,69,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/5/2009,69,81,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/6/2009,73,86,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/7/2009,68,77,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/8/2009,63,65,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/9/2009,69,79,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/10/2009,73,82,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/11/2009,74,85,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/12/2009,70,82,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/13/2009,70,79,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/14/2009,68,80,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/15/2009,75,85,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/16/2009,72,80,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/17/2009,64,70,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/18/2009,65,72,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/19/2009,64,71,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/20/2009,66,76,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/21/2009,69,80,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/22/2009,71,78,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/23/2009,72,82,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/24/2009,72,83,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/25/2009,74,81,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/26/2009,73,82,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/27/2009,74,84,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/28/2009,75,84,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/29/2009,72,81,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/30/2009,69,79,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/31/2009,70,81,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/1/2009,68,75,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/2/2009,68,78,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/3/2009,76,84,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/4/2009,76,85,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/5/2009,70,79,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/6/2009,71,82,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/7/2009,69,74,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/8/2009,79,89,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/9/2009,84,91,77
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/10/2009,78,85,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/11/2009,72,82,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/12/2009,72,83,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/13/2009,73,86,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/14/2009,76,88,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/15/2009,78,89,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/16/2009,79,88,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/17/2009,77,83,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/18/2009,74,83,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/19/2009,71,83,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/20/2009,71,78,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/21/2009,66,73,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/22/2009,63,68,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/23/2009,65,74,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/24/2009,67,79,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/25/2009,71,83,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/26/2009,68,73,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/27/2009,64,67,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/28/2009,64,68,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/29/2009,63,69,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/30/2009,59,66,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/31/2009,59,68,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/1/2009,60,72,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/2/2009,62,73,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/3/2009,66,75,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/4/2009,65,75,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/5/2009,66,78,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/6/2009,69,77,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/7/2009,68,77,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/8/2009,69,78,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/9/2009,72,78,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/10/2009,73,81,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/11/2009,71,80,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/12/2009,69,79,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/13/2009,69,80,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/14/2009,71,84,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/15/2009,73,82,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/16/2009,65,71,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/17/2009,61,72,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/18/2009,65,79,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/19/2009,66,76,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/20/2009,64,73,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/21/2009,64,67,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/22/2009,68,77,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/23/2009,69,76,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/24/2009,69,73,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/25/2009,65,70,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/26/2009,62,69,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/27/2009,62,74,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/28/2009,56,62,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/29/2009,54,60,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/30/2009,55,62,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/1/2009,50,59,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/2/2009,52,56,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/3/2009,52,57,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/4/2009,53,60,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/5/2009,53,62,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/6/2009,55,61,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/7/2009,53,60,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/8/2009,49,53,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/9/2009,46,52,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/10/2009,40,48,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/11/2009,37,44,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/12/2009,45,48,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/13/2009,41,47,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/14/2009,45,48,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/15/2009,43,44,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/16/2009,42,45,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/17/2009,44,52,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/18/2009,42,53,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/19/2009,55,65,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/20/2009,55,62,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/21/2009,62,69,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/22/2009,53,58,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/23/2009,52,61,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/24/2009,44,50,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/25/2009,53,62,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/26/2009,52,55,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/27/2009,48,51,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/28/2009,54,57,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/29/2009,54,60,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/30/2009,57,67,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/31/2009,41,46,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/1/2009,41,52,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/2/2009,51,59,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/3/2009,41,47,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/4/2009,46,52,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/5/2009,45,55,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/6/2009,48,62,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/7/2009,59,71,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/8/2009,58,70,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/9/2009,57,63,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/10/2009,47,55,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/11/2009,45,54,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/12/2009,42,56,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/13/2009,44,55,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/14/2009,53,63,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/15/2009,48,55,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/16/2009,46,48,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/17/2009,46,47,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/18/2009,45,47,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/19/2009,44,47,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/20/2009,48,54,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/21/2009,44,54,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/22/2009,46,57,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/23/2009,45,49,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/24/2009,45,50,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/25/2009,43,49,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/26/2009,38,42,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/27/2009,35,40,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/28/2009,42,54,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/29/2009,39,44,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/30/2009,36,41,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/1/2009,44,55,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/2/2009,39,45,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/3/2009,32,38,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/4/2009,26,28,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/5/2009,28,32,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/6/2009,31,36,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/7/2009,29,31,26
